selling_price,km_driven,fuel,seller_type,transmission,owner,engine,max_power,seats,mileage,car_age
450000,60000,1,1,1,0,1248.0,73.8,7.0,18.2,12
825000,82000,1,1,1,0,1248.0,88.5,5.0,28.09,7
500000,80000,1,1,1,2,2179.0,138.1,7.0,13.7,12
325000,5000,3,1,1,2,1198.0,82.0,6.0,18.15,8
450000,133000,1,1,1,0,1461.0,108.45,5.0,19.01,11
675000,25000,3,1,1,2,1199.0,88.7,5.0,17.5,8
415000,15000,3,1,1,0,1193.0,88.7,5.0,17.57,8
1100000,40000,1,1,1,0,1396.0,88.7,5.0,21.38,8
500000,35000,3,1,1,0,1198.0,73.75,5.0,17.0,9
509999,70000,1,1,1,2,2523.0,62.1,7.0,15.96,11
200000,152000,1,1,1,1,2609.0,120.0,9.0,10.5,18
60000,100000,3,1,1,2,796.0,37.0,4.0,16.1,18
500000,80000,1,1,1,2,1582.0,126.3,5.0,22.32,12
45000,100000,1,1,1,2,1396.0,53.5,5.0,17.2,16
270000,50000,3,1,1,0,799.0,53.3,5.0,25.17,8
550000,40000,3,1,1,0,1197.0,81.86,5.0,17.19,8
235000,60000,3,1,1,0,999.0,67.0,5.0,23.01,9
600000,40000,3,1,1,0,1197.0,81.83,5.0,18.6,7
525000,60000,1,1,1,0,1498.0,98.6,5.0,27.3,10
325000,90000,1,1,1,0,1248.0,74.0,5.0,22.9,13
420000,90000,1,1,1,0,1248.0,74.0,5.0,23.4,11
229999,60000,3,1,1,2,998.0,67.1,5.0,20.92,11
375000,80000,1,1,1,1,1248.0,74.0,5.0,23.4,12
750000,120000,1,1,1,0,2179.0,120.0,8.0,12.05,13
400000,40000,3,1,1,0,1199.0,84.0,5.0,23.84,7
600000,91000,1,1,1,0,2179.0,140.0,7.0,15.1,12
110000,80000,3,1,1,4,1086.0,63.0,5.0,17.8,17
45000,73257,3,1,1,0,796.0,37.0,4.0,16.1,18
722000,80000,1,1,1,0,2523.0,70.0,2.0,0.0,6
500000,15000,3,1,1,0,1199.0,83.83,5.0,23.84,5
250000,110000,1,1,1,2,1493.0,110.0,5.0,18.1,18
950000,40000,1,1,1,0,1498.0,108.6,5.0,21.13,7
375000,212000,1,1,1,0,1461.0,84.8,5.0,21.64,12
780000,30000,1,1,1,0,1248.0,74.02,5.0,28.4,7
575000,30000,3,1,1,0,1086.0,68.0,5.0,20.3,7
563000,30000,3,1,1,2,1197.0,81.83,5.0,18.6,8
450000,15000,3,1,1,0,1199.0,84.0,5.0,23.84,8
2300000,1000,1,1,0,0,2393.0,147.51,7.0,13.68,5
80000,26320,3,1,1,0,796.0,37.0,4.0,16.1,26
320000,135000,1,1,1,2,1396.0,90.0,5.0,23.0,15
375000,100000,3,1,1,4,1799.0,130.0,5.0,13.5,17
400000,120000,3,1,1,0,1196.0,73.0,5.0,15.37,8
600000,230000,1,1,1,0,2498.0,112.0,7.0,14.0,14
315000,60000,3,1,1,2,999.0,67.0,5.0,23.01,9
1100000,80000,1,1,0,2,1995.0,181.0,5.0,16.07,13
350000,190000,1,1,1,2,1248.0,73.9,5.0,19.3,15
375000,120000,3,1,1,0,1196.0,73.0,5.0,15.37,9
1050000,217000,1,1,1,2,2494.0,100.6,8.0,12.99,12
130000,90000,1,1,1,4,1248.0,81.83,5.0,19.44,20
350000,29000,3,1,1,0,998.0,67.04,5.0,23.1,10
170000,120000,0,1,1,1,1248.0,81.83,5.0,19.44,14
120000,120000,3,1,1,4,1061.0,67.0,5.0,18.9,15
819999,90000,1,1,1,0,2179.0,140.0,7.0,16.0,10
451999,30000,3,1,0,2,998.0,67.04,5.0,23.1,7
500000,56000,3,1,1,4,1197.0,82.0,5.0,18.9,9
1250000,90000,1,1,1,0,2494.0,100.6,8.0,12.99,10
500000,120000,1,1,1,0,1493.0,100.0,7.0,18.49,10
490000,60000,1,1,1,0,1248.0,74.0,5.0,25.2,10
200000,147000,1,1,1,2,1248.0,73.9,5.0,19.3,17
240000,35000,3,1,1,0,998.0,67.1,5.0,18.9,13
655000,19500,3,1,1,0,1197.0,81.83,5.0,18.6,7
620000,38426,3,1,1,0,1197.0,81.86,5.0,17.19,7
450000,35000,3,1,1,2,1197.0,83.11,5.0,20.4,10
310000,35000,3,1,1,2,998.0,67.04,5.0,20.51,11
150000,50000,3,1,1,4,796.0,46.3,5.0,19.7,18
180000,120000,1,1,1,0,936.0,57.6,5.0,25.44,13
150000,120000,1,1,1,0,1405.0,70.0,5.0,19.4,14
160000,112000,1,1,1,2,1399.0,68.0,5.0,20.0,14
600000,70000,1,1,1,4,2523.0,75.0,8.0,14.0,12
380000,145000,1,1,1,0,1598.0,103.5,5.0,20.5,13
120000,135000,1,1,1,0,1405.0,70.0,5.0,17.0,18
350000,500000,1,1,1,2,2494.0,100.57,7.0,12.99,14
135000,146000,1,1,1,0,1405.0,70.0,5.0,19.61,13
610000,10000,3,1,1,0,1197.0,81.86,5.0,18.9,7
260000,50000,1,1,1,0,1498.0,88.5,5.0,20.14,5
500000,25000,3,1,1,0,1197.0,81.86,5.0,20.14,8
220000,20000,3,1,1,0,999.0,67.0,5.0,23.01,9
121000,70000,3,1,1,2,1799.0,130.0,5.0,13.5,19
350000,50000,1,1,1,0,1396.0,69.01,5.0,25.0,8
2200000,25000,1,1,0,2,1968.0,181.0,5.0,15.17,7
280000,100000,1,1,1,2,1396.0,90.0,5.0,23.0,14
919999,20000,3,1,1,0,1198.0,108.5,5.0,17.0,5
320000,155000,1,1,1,0,1396.0,90.0,5.0,23.0,14
140000,70000,1,1,1,1,1399.0,68.0,5.0,20.0,13
310000,25000,1,1,1,2,1248.0,88.8,5.0,21.5,13
65000,120000,3,1,1,2,796.0,37.0,4.0,16.1,19
300000,90000,1,1,1,0,1248.0,73.8,7.0,18.2,12
575000,110000,1,1,1,2,2179.0,140.0,7.0,15.1,14
440000,110000,1,1,1,2,2179.0,138.03,5.0,13.49,11
380000,100000,1,1,1,2,1248.0,74.0,5.0,22.9,13
140000,116700,3,1,1,1,1368.0,90.0,5.0,15.0,15
475000,25000,1,1,1,0,1248.0,74.0,5.0,22.95,10
200000,200000,1,1,1,4,2489.0,95.0,8.0,13.0,14
400000,176062,1,1,1,0,1248.0,75.0,5.0,17.8,15
425000,250000,1,1,1,4,2494.0,102.0,8.0,12.8,17
68000,70000,3,1,1,2,1248.0,81.83,5.0,19.44,22
509999,82000,1,1,1,0,1498.0,98.6,5.0,25.8,10
275000,80000,3,1,1,0,1086.0,68.05,5.0,19.81,15
650000,40000,1,1,1,2,1248.0,73.74,7.0,18.2,8
1850000,14000,1,1,1,0,1956.0,170.0,5.0,17.1,6
650000,129000,1,1,1,0,1461.0,108.45,5.0,19.72,11
360000,60000,1,1,1,2,1248.0,91.7,5.0,20.5,9
650000,82000,1,1,0,0,1498.0,108.62,5.0,21.73,7
2000000,77500,1,1,0,4,2179.0,187.7,5.0,12.7,12
675000,50000,1,1,1,2,1248.0,73.74,7.0,18.2,8
50000,40000,3,1,1,4,796.0,37.0,4.0,16.1,19
445000,39500,3,1,1,0,1197.0,81.8,5.0,20.52,8
750000,40000,1,1,1,0,1396.0,88.76,5.0,22.54,7
425000,56000,1,1,1,2,1248.0,74.0,5.0,22.9,13
57000,110000,1,1,1,4,1248.0,81.83,5.0,19.44,28
850000,54000,1,1,1,0,1396.0,88.73,5.0,22.54,8
400000,20000,3,1,1,2,998.0,67.04,5.0,20.51,9
200000,55896,1,1,1,2,1396.0,69.0,5.0,25.0,11
550000,35000,1,1,1,0,1498.0,98.6,5.0,25.8,9
250000,97000,3,1,1,2,1198.0,86.8,5.0,19.4,13
206000,120000,3,1,1,2,796.0,47.3,5.0,22.74,11
290000,50000,3,1,1,0,814.0,55.2,5.0,21.1,11
45000,30400,3,1,1,1,624.0,35.0,4.0,26.0,15
220000,110000,1,1,1,4,1461.0,84.8,5.0,21.64,13
515000,120000,1,1,0,2,2143.0,170.0,5.0,14.84,17
170000,100000,3,1,1,0,796.0,46.3,5.0,19.7,15
260000,120000,1,1,1,2,1248.0,75.0,5.0,17.8,15
315000,130000,1,1,1,2,1598.0,103.6,5.0,20.54,13
225000,76000,3,1,1,2,998.0,67.1,5.0,20.92,14
420000,110000,1,1,1,4,1968.0,138.1,5.0,19.33,13
525000,96000,1,1,1,0,2179.0,120.0,8.0,12.05,14
670000,90000,1,1,0,0,1248.0,74.0,5.0,28.4,7
250000,25000,1,1,1,0,1399.0,68.1,5.0,20.0,12
229999,90000,1,1,1,2,1248.0,73.9,5.0,19.3,16
229999,164000,1,1,1,2,1248.0,73.9,5.0,19.3,16
300000,120000,3,1,1,2,1198.0,86.7,5.0,18.0,12
165000,66000,3,1,1,2,998.0,66.1,5.0,19.0,15
295000,250000,1,1,1,0,2179.0,138.0,7.0,13.93,15
360000,157000,1,1,1,2,1582.0,126.3,5.0,22.32,14
380000,157000,1,1,1,2,1582.0,126.3,5.0,22.32,14
300000,35000,3,1,1,0,999.0,67.0,5.0,23.01,8
320000,100000,1,1,1,2,2609.0,116.6,9.0,12.7,17
325000,70000,3,1,1,2,1198.0,67.0,7.0,19.44,9
160000,30000,1,1,1,2,1248.0,88.8,5.0,21.12,15
630000,40000,1,1,1,0,1493.0,70.0,7.0,16.5,7
229999,30000,3,1,1,2,796.0,47.3,5.0,22.74,11
440000,70000,1,1,1,2,1248.0,74.0,5.0,22.9,11
90000,60000,3,1,1,2,995.0,62.0,5.0,18.0,18
750000,60000,1,1,1,0,1248.0,88.5,5.0,28.09,8
330000,80000,3,1,1,2,1497.0,116.3,5.0,16.8,13
715000,70000,1,1,1,2,1248.0,88.5,5.0,28.09,9
250000,150000,1,1,1,2,1199.0,75.0,5.0,20.86,12
120000,150000,3,1,1,2,1061.0,64.0,5.0,18.2,18
100000,25000,3,1,1,4,1597.0,92.0,5.0,14.2,21
850000,35000,1,1,0,2,1498.0,108.6,5.0,21.72,8
450000,48000,1,1,1,0,1186.0,73.97,5.0,25.4,7
240000,200000,1,1,1,0,1199.0,73.9,5.0,22.07,13
30000,90000,3,1,1,4,1248.0,81.83,5.0,19.44,25
600000,135000,1,1,1,0,1248.0,74.0,5.0,26.59,10
280000,110000,1,1,1,2,1248.0,73.74,7.0,18.2,9
465000,146000,1,1,1,2,1582.0,126.32,5.0,22.32,13
350000,44000,3,1,1,0,796.0,47.3,5.0,24.7,7
325000,70000,3,1,1,0,1197.0,78.9,5.0,20.36,12
50000,271000,1,1,1,0,1405.0,62.0,5.0,16.8,21
110000,120000,3,1,1,4,796.0,46.3,5.0,19.7,19
515000,60000,1,1,1,0,2523.0,62.1,7.0,15.96,10
750000,40000,3,1,1,0,1373.0,91.1,5.0,20.73,7
350000,25000,3,1,1,0,814.0,55.2,5.0,21.1,7
488999,15000,3,1,1,0,1197.0,81.86,5.0,18.9,6
300000,27000,3,1,1,0,796.0,47.3,5.0,24.7,8
650000,35000,1,1,1,2,1248.0,74.0,5.0,27.39,8
250000,40000,3,1,1,0,998.0,66.1,5.0,19.0,11
200000,40000,3,1,1,4,796.0,47.3,5.0,22.74,11
950000,75262,1,1,1,0,2179.0,120.0,7.0,15.4,10
200000,120000,1,1,1,0,1396.0,69.0,5.0,23.03,13
276000,60000,3,1,1,0,998.0,68.05,5.0,20.3,9
250000,40000,3,1,1,0,814.0,55.2,5.0,21.1,11
95000,80000,3,1,1,2,796.0,46.3,5.0,19.7,17
200000,70000,1,1,1,2,1396.0,70.0,5.0,23.57,14
450000,100000,1,1,1,2,1582.0,126.32,5.0,22.32,13
900000,18000,1,1,1,0,2179.0,140.0,7.0,15.1,12
200000,175000,1,1,1,0,1396.0,69.0,5.0,19.09,15
200000,70000,3,1,1,2,1197.0,78.9,5.0,20.36,15
370000,91863,1,1,1,2,2523.0,62.1,7.0,15.96,14
250000,100000,3,1,1,0,1193.0,65.0,5.0,15.2,17
290000,10000,3,1,1,0,799.0,53.3,5.0,25.17,9
900000,35000,1,1,1,0,1248.0,88.5,7.0,24.52,7
325000,120000,1,1,1,2,1399.0,68.1,5.0,20.0,12
425000,30000,3,1,1,0,1197.0,82.0,5.0,18.9,9
315000,60000,3,1,1,0,799.0,53.3,5.0,25.17,9
300000,70000,3,1,1,0,998.0,67.05,5.0,23.95,11
325000,70000,3,1,1,2,1197.0,78.9,5.0,20.36,12
900000,130000,1,1,1,0,1396.0,88.7,5.0,21.38,9
950000,133000,1,1,1,0,1396.0,88.7,5.0,21.38,9
320000,120000,1,1,1,4,1598.0,103.6,5.0,20.54,15
500000,20000,3,1,1,0,999.0,75.0,5.0,19.44,6
290000,25000,3,1,1,0,1196.0,70.0,5.0,15.6,13
60000,90000,3,1,1,0,624.0,37.48,4.0,25.4,13
120000,140000,3,1,1,4,998.0,66.1,5.0,19.0,16
850000,103000,1,0,1,0,1498.0,97.9,5.0,25.6,8
1750000,23000,1,0,1,0,2393.0,147.8,7.0,13.68,8
600000,128000,1,0,1,0,1498.0,98.6,5.0,26.0,10
620000,33000,1,1,1,0,1498.0,88.8,5.0,20.14,10
150000,70000,3,1,1,2,796.0,46.3,5.0,19.7,16
150000,40000,3,1,1,1,1086.0,62.0,5.0,0.0,14
135000,40000,3,1,1,1,1396.0,99.6,5.0,12.85,17
200000,80000,1,1,1,0,1405.0,71.0,5.0,17.0,14
730000,70000,1,1,1,0,1248.0,88.5,5.0,26.21,10
800000,100000,1,1,1,0,2494.0,100.6,8.0,12.99,12
300000,90000,1,1,1,2,2498.0,112.0,8.0,14.0,16
190000,112000,1,1,1,2,1399.0,68.0,5.0,20.0,13
350000,50000,3,1,1,0,1799.0,132.0,5.0,15.5,14
509999,62000,1,1,1,2,1120.0,71.0,5.0,24.4,10
400000,90000,1,1,1,0,1248.0,88.76,7.0,20.77,13
800000,80000,1,1,1,0,2494.0,100.0,7.0,12.99,12
930000,47552,1,1,1,2,1582.0,126.2,5.0,19.67,9
720000,40000,1,1,1,2,1248.0,88.5,5.0,24.3,9
225000,15000,3,1,1,0,1196.0,70.0,5.0,15.6,14
950000,20000,1,1,1,0,1498.0,98.96,5.0,23.0,6
530000,52000,3,1,1,0,1197.0,81.86,5.0,17.19,7
470000,70000,3,1,1,0,1197.0,81.83,5.0,18.6,9
650000,110000,1,1,1,0,2523.0,63.0,9.0,15.96,8
540000,77500,1,1,1,2,2179.0,138.1,7.0,14.0,11
459999,100000,1,1,1,2,1248.0,74.0,5.0,25.2,10
325000,14700,3,1,1,0,799.0,53.3,5.0,25.17,6
240000,40000,3,1,1,0,796.0,34.2,5.0,16.8,9
400000,32000,3,1,1,2,1198.0,82.0,6.0,18.15,8
70000,70000,3,1,1,2,796.0,46.3,5.0,19.7,21
250000,80000,3,1,1,0,1298.0,85.8,5.0,17.5,16
910000,80000,1,1,1,2,2494.0,100.6,8.0,12.99,11
720000,25000,1,1,1,0,1248.0,74.02,5.0,28.4,7
590000,50000,1,1,1,0,1248.0,74.0,5.0,26.59,10
434000,120000,1,1,1,0,2499.0,72.4,10.0,13.58,10
145000,170000,1,1,1,0,2523.0,63.0,7.0,13.6,19
445000,19700,3,1,1,0,1198.0,82.0,5.0,18.15,7
191000,70000,2,1,1,0,1086.0,62.1,5.0,13.45,14
372000,50000,1,1,1,1,1498.0,99.0,5.0,25.83,7
65000,90000,3,1,1,2,998.0,67.1,5.0,18.9,20
150000,60000,3,1,1,4,1248.0,81.83,5.0,19.44,18
300000,140000,1,1,1,0,1399.0,68.05,5.0,20.0,10
125000,120000,1,1,1,4,2609.0,116.6,8.0,12.7,22
520000,40000,3,1,1,0,1199.0,84.0,5.0,20.3,8
190000,70000,3,1,1,4,796.0,47.3,5.0,22.74,11
310000,7000,3,1,1,0,999.0,67.0,5.0,22.5,7
750000,90000,1,1,1,0,2494.0,102.0,8.0,12.8,13
750000,110000,1,1,0,0,1493.0,100.0,7.0,18.49,9
350000,15000,3,1,1,0,998.0,67.05,5.0,23.95,6
360000,5000,3,1,1,0,796.0,47.3,5.0,22.05,5
285000,5000,3,1,1,0,799.0,53.3,5.0,25.17,8
160000,70000,3,1,1,2,796.0,47.3,5.0,22.74,12
229999,60000,3,1,1,2,1198.0,67.0,7.0,19.44,10
85000,120000,3,1,1,4,796.0,46.3,5.0,19.7,18
300000,7000,3,1,1,0,999.0,67.0,5.0,22.5,7
675000,120000,1,1,1,0,2179.0,120.0,7.0,12.05,11
700000,145241,1,1,1,0,2179.0,120.0,7.0,12.05,11
400000,110000,1,1,1,0,2609.0,116.6,8.0,12.7,17
254999,30000,3,1,1,4,799.0,53.3,5.0,25.17,9
1050000,80000,1,1,1,2,2179.0,120.0,7.0,15.4,10
390000,100000,1,1,1,0,1248.0,74.0,5.0,23.4,12
450000,80000,1,1,1,0,1364.0,67.04,5.0,23.59,10
1630000,40000,1,1,0,2,2755.0,171.5,7.0,11.36,9
725000,50000,1,1,1,0,1248.0,88.5,5.0,24.3,8
466000,95500,1,1,1,2,2179.0,138.1,7.0,14.0,12
1520000,10000,3,1,1,0,1368.0,160.0,5.0,16.0,6
229999,53473,3,1,1,0,998.0,67.05,5.0,23.95,11
250000,100000,1,1,1,2,2523.0,63.0,9.0,15.96,14
1350000,25000,1,1,1,0,2179.0,140.0,7.0,16.0,9
220000,80000,3,1,1,0,1086.0,62.1,5.0,17.92,12
360000,120000,1,1,1,0,1120.0,71.0,5.0,24.4,10
350000,40000,3,1,1,0,998.0,67.05,5.0,23.95,7
500000,70000,1,1,1,0,1582.0,126.32,5.0,22.32,13
145000,90000,1,1,1,4,936.0,57.6,5.0,25.44,12
300000,51000,3,1,1,0,1199.0,82.5,5.0,18.2,11
180000,87000,1,1,1,0,1248.0,81.83,5.0,19.44,15
180000,87000,3,1,1,2,1495.0,94.0,5.0,13.2,16
200000,120000,1,1,1,2,1248.0,81.83,5.0,19.44,19
620000,90000,1,1,1,2,1461.0,108.45,5.0,19.01,11
360000,110000,3,1,1,4,1496.0,88.73,5.0,16.78,10
245000,86000,3,1,1,2,1086.0,62.1,5.0,17.92,15
370000,120000,1,1,1,0,1248.0,81.83,5.0,19.44,16
130000,80000,3,1,1,4,1597.0,92.0,5.0,14.2,22
70000,65000,3,1,1,1,1298.0,85.0,5.0,15.9,26
70000,70000,3,1,1,1,1298.0,85.0,5.0,15.9,26
650000,140000,1,1,1,2,1498.0,89.75,5.0,25.01,11
610000,18000,3,1,1,0,1197.0,81.8,5.0,21.21,6
300000,24000,3,1,1,0,998.0,67.05,5.0,23.95,10
425000,60000,1,1,1,0,1120.0,70.0,5.0,24.0,11
450000,150000,1,1,1,4,1582.0,126.32,5.0,22.32,13
450000,108000,1,1,1,0,1582.0,126.3,5.0,22.32,14
340000,60000,3,1,0,4,1197.0,78.9,5.0,16.95,14
650000,90000,1,1,1,0,1248.0,88.76,7.0,20.77,12
160000,70000,1,1,1,0,1396.0,69.0,5.0,19.09,16
250000,120000,1,1,1,0,1405.0,70.0,5.0,19.1,11
225000,100000,1,1,1,4,936.0,57.6,5.0,25.44,13
55000,75958,1,1,1,2,1396.0,52.8,5.0,17.88,18
42000,70000,3,1,1,4,796.0,37.0,4.0,16.1,29
250000,100000,1,1,1,2,1248.0,81.83,5.0,19.44,13
282000,128000,1,1,1,1,1991.0,112.0,7.0,12.6,19
80000,110000,1,1,1,4,1405.0,62.0,5.0,16.8,18
500000,40000,3,1,1,0,1197.0,83.14,5.0,20.85,9
500000,70000,1,1,1,0,1498.0,99.0,5.0,25.83,9
400000,60000,1,1,1,0,1248.0,74.0,5.0,22.9,14
550000,90000,1,1,1,0,2523.0,62.1,7.0,15.96,12
200000,70000,1,1,1,2,2179.0,138.1,7.0,13.93,18
280000,65000,3,1,1,0,1197.0,78.9,5.0,20.36,13
580000,88000,1,1,1,0,1248.0,74.0,5.0,23.4,11
100000,80000,1,1,1,4,1248.0,90.0,5.0,18.8,16
550000,60000,1,1,1,0,2523.0,75.0,8.0,14.0,11
700000,38000,1,1,1,0,1493.0,100.0,7.0,18.49,8
150000,80000,3,1,1,4,1368.0,90.0,5.0,15.0,15
190000,60000,3,1,1,2,814.0,55.2,5.0,21.1,11
500000,110000,1,1,1,0,2523.0,62.1,7.0,15.96,12
640000,110000,1,1,1,0,1248.0,74.0,5.0,25.2,8
340000,145000,1,1,1,0,1199.0,75.0,5.0,20.86,14
811000,43000,1,1,1,0,1396.0,88.76,5.0,22.54,6
409999,120000,1,1,1,0,1248.0,73.94,5.0,23.2,9
220000,136000,3,1,1,2,1298.0,88.2,5.0,16.1,18
170000,120000,1,1,1,2,1405.0,48.21,5.0,17.88,12
700000,25000,3,1,1,0,1197.0,81.86,5.0,18.6,7
950000,80000,1,1,1,2,2179.0,120.0,7.0,15.4,10
80000,40000,3,1,1,2,1599.0,94.0,5.0,14.4,22
420000,120000,1,1,1,2,1248.0,74.0,5.0,23.4,11
899000,35000,1,1,1,0,1248.0,88.5,5.0,25.1,7
459999,35000,3,1,1,0,1198.0,67.0,5.0,19.83,6
150000,120000,1,1,1,2,1493.0,110.0,5.0,18.1,17
350000,25000,3,1,1,0,999.0,67.0,5.0,23.01,8
509999,100000,1,1,1,2,1364.0,67.05,5.0,23.59,10
500000,120000,1,1,1,4,2523.0,62.1,9.0,15.96,12
370000,35000,3,1,1,0,1193.0,88.7,5.0,17.57,8
240000,44000,3,1,1,2,998.0,67.1,5.0,20.92,12
530000,100000,1,1,1,2,1396.0,88.73,5.0,22.54,10
1000000,133000,1,1,1,2,2179.0,120.0,7.0,15.4,10
1600000,35000,1,1,1,2,2393.0,147.8,7.0,13.68,7
350000,64000,3,1,1,0,1197.0,78.9,5.0,20.36,11
1100000,70000,1,1,0,0,2179.0,140.0,7.0,16.0,10
220000,70000,3,1,1,0,1197.0,80.0,5.0,18.5,14
350000,100000,3,1,1,0,1197.0,82.0,5.0,18.9,10
370000,90000,1,1,1,2,1248.0,74.0,5.0,22.9,12
220000,50000,3,1,1,0,1298.0,85.8,5.0,17.5,11
400000,50000,1,1,1,0,1198.0,77.0,6.0,25.32,8
570000,31596,3,0,1,0,1497.0,121.36,5.0,17.0,8
650000,85710,1,0,1,0,2179.0,140.0,7.0,15.1,12
1680000,129627,1,0,1,0,2982.0,171.0,7.0,11.5,13
250000,10000,3,1,1,0,799.0,53.64,5.0,22.7,7
320000,15000,3,1,1,0,1197.0,78.9,5.0,20.36,11
440000,35000,3,1,0,0,998.0,67.0,5.0,20.51,8
315000,49000,3,1,1,2,1197.0,82.85,5.0,18.5,12
100000,70000,3,1,1,4,1248.0,81.83,5.0,19.44,18
202999,158000,1,1,1,0,1248.0,90.0,5.0,18.8,15
179000,30000,3,1,1,2,814.0,55.2,5.0,21.1,13
140000,60000,3,1,1,2,1197.0,78.9,5.0,20.36,17
150000,40000,3,1,1,2,1061.0,64.0,5.0,18.2,17
440000,60000,1,1,1,2,2523.0,63.0,7.0,13.6,14
250000,55130,1,0,1,2,1399.0,68.0,5.0,20.0,14
330000,22000,3,1,1,0,998.0,67.04,5.0,20.51,11
250000,48000,3,1,1,0,1196.0,70.0,5.0,15.6,15
335000,45000,3,1,1,0,1197.0,82.85,5.0,18.5,13
1025000,22522,1,0,1,0,2179.0,140.0,7.0,16.0,9
320000,51856,3,0,1,4,1197.0,80.0,5.0,18.5,13
550000,29434,3,1,1,0,1373.0,91.1,5.0,20.73,10
800000,25000,1,1,1,0,1498.0,98.6,5.0,25.5,7
380000,28000,3,1,1,2,1199.0,84.0,5.0,23.84,8
400000,44500,1,1,1,2,1461.0,83.8,5.0,20.46,12
375000,34500,3,1,1,0,998.0,67.04,5.0,20.51,9
1100000,20000,3,1,0,0,1497.0,117.6,5.0,18.0,8
650000,15000,3,1,1,0,1197.0,81.83,5.0,18.6,7
361000,26000,3,1,0,0,1198.0,76.0,5.0,19.34,11
140000,20000,3,1,1,0,814.0,55.2,5.0,21.1,13
550000,3000,3,1,1,0,1197.0,81.86,5.0,20.14,6
670000,20000,3,1,1,0,1199.0,88.76,5.0,19.5,6
880000,25000,1,1,1,0,1248.0,88.5,5.0,24.3,8
950000,35000,1,1,1,0,1498.0,98.96,5.0,23.0,7
300000,60000,1,1,1,0,1991.0,147.9,5.0,18.3,15
1150000,6825,3,1,0,0,1497.0,117.6,5.0,18.0,8
450000,155000,1,1,0,0,1998.0,163.7,5.0,14.81,10
375000,50000,0,1,1,0,1196.0,61.7,5.0,21.94,7
600000,13500,3,1,1,0,1373.0,91.1,7.0,17.5,9
700000,260000,1,1,1,0,2494.0,102.0,8.0,12.8,17
600000,65000,1,1,1,0,1186.0,73.97,5.0,25.4,7
630000,95000,1,1,1,2,2179.0,118.3,8.0,14.02,11
590000,40000,3,1,1,2,1373.0,91.1,5.0,20.73,9
420000,30000,3,1,1,0,1086.0,68.0,5.0,20.3,6
1950000,120000,1,1,1,0,2477.0,175.56,7.0,13.5,9
541000,112011,1,1,1,0,2179.0,138.1,7.0,13.93,12
900000,125000,1,1,1,0,2494.0,100.6,7.0,12.99,10
250000,43000,1,1,1,0,1248.0,90.0,5.0,18.8,16
670000,53534,1,1,1,0,2523.0,62.1,7.0,15.96,6
530000,20000,3,1,1,0,1199.0,83.81,5.0,20.3,6
150000,70000,1,1,1,2,936.0,57.6,5.0,25.44,13
550000,70000,1,1,1,4,2179.0,140.0,7.0,15.1,12
650000,150000,1,1,1,0,1997.0,120.0,7.0,15.4,10
180000,100000,1,1,1,2,1405.0,70.0,5.0,19.4,13
585000,50000,1,1,1,0,2498.0,105.0,7.0,16.55,10
345000,120000,3,1,1,2,1197.0,82.85,5.0,18.5,12
350000,110000,1,1,1,4,1248.0,74.0,5.0,22.9,12
725000,140000,3,1,1,0,1497.0,117.3,7.0,15.4,9
250000,120000,1,1,1,0,1405.0,70.0,7.0,15.42,13
45000,70000,3,1,1,2,796.0,37.0,4.0,16.1,23
409999,248119,1,1,1,1,2494.0,102.0,8.0,12.8,18
325000,16500,3,1,1,2,999.0,67.0,5.0,23.01,8
350000,9900,3,1,1,0,998.0,67.05,5.0,23.95,9
180000,80000,3,1,1,4,796.0,46.3,5.0,19.7,13
150000,100000,3,1,1,2,1368.0,90.0,5.0,16.0,15
700000,20000,3,1,1,0,1197.0,88.5,5.0,23.26,5
795000,90000,1,1,1,0,1248.0,88.5,5.0,28.09,9
950000,15000,1,1,1,0,2498.0,105.0,6.0,16.55,6
885000,75000,1,1,0,0,1498.0,108.5,5.0,21.5,7
160000,140000,1,1,1,0,1248.0,73.9,5.0,21.1,14
300000,120000,1,1,1,2,1396.0,90.0,5.0,23.0,13
950000,75000,1,1,0,0,1498.0,108.5,5.0,21.5,7
549000,90000,1,1,1,0,1248.0,88.76,7.0,20.77,10
3000000,20000,1,1,0,0,1968.0,143.0,5.0,20.38,7
1200000,61000,1,1,1,0,2494.0,100.6,7.0,12.99,10
570000,100000,1,1,1,2,1461.0,78.0,5.0,21.8,13
800000,60000,1,1,1,2,2498.0,105.0,6.0,16.55,8
375000,100000,1,1,1,0,1493.0,110.0,5.0,18.1,16
300000,170000,1,1,1,4,2523.0,63.0,7.0,13.6,16
350000,100000,3,1,1,2,1496.0,88.73,5.0,16.78,12
400000,120000,1,1,1,2,2523.0,63.0,7.0,13.6,14
434999,50000,1,1,1,0,1498.0,88.8,5.0,20.14,10
200000,120000,3,1,1,2,1248.0,81.83,5.0,19.44,13
260000,25000,3,1,1,0,796.0,47.3,5.0,22.74,10
450000,24019,1,1,1,0,1248.0,74.0,5.0,22.9,12
459999,80000,1,1,1,2,1582.0,126.32,5.0,22.32,12
210000,100000,1,1,1,2,1248.0,73.9,5.0,21.1,14
540000,93000,3,1,1,2,1197.0,83.14,5.0,20.85,10
710000,50000,1,1,1,0,1248.0,88.5,7.0,24.52,8
285000,22000,3,1,1,0,796.0,47.3,5.0,24.7,7
990000,19600,1,1,1,0,1396.0,88.7,5.0,22.1,6
